ProductID,YearMonth,Quantity,Revenue,Category,SubCategory,Brand,Price,Year,Month,Quarter,Week,Day,AveragePrice,Season,Festival,TargetQuantity,TargetRevenue
P0024,2025-02,7.0,6165.0,4.0,6.0,10.0,2320.0,2025,2,1,1,1,880.7142857142857,2.0,5.0,9.0,7740.0
P0024,2025-03,9.0,7740.0,4.0,6.0,10.0,2320.0,2025,3,1,1,1,860.0,1.0,7.0,4.0,3465.0
P0024,2025-04,4.0,3465.0,4.0,6.0,10.0,2320.0,2025,4,2,1,1,866.25,1.0,7.0,6.0,5040.0
P0024,2025-05,6.0,5040.0,4.0,6.0,10.0,2320.0,2025,5,2,1,1,840.0,1.0,7.0,5.0,2970.0
P0024,2025-06,5.0,2970.0,4.0,6.0,10.0,2320.0,2025,6,2,1,1,594.0,0.0,6.0,3.0,1800.0
P0024,2025-07,3.0,1800.0,4.0,6.0,10.0,2320.0,2025,7,3,1,1,600.0,0.0,0.0,7.0,5850.0
P0024,2025-08,7.0,5850.0,4.0,6.0,10.0,2320.0,2025,8,3,1,1,835.7142857142857,0.0,2.0,9.0,7335.0
P0024,2025-09,9.0,7335.0,4.0,6.0,10.0,2320.0,2025,9,3,1,1,815.0,0.0,5.0,4.0,3600.0
P0024,2025-10,4.0,3600.0,4.0,6.0,10.0,2320.0,2025,10,4,1,1,900.0,2.0,3.0,12.0,8730.0
P0024,2025-11,12.0,8730.0,4.0,6.0,10.0,2320.0,2025,11,4,1,1,727.5,2.0,1.0,4.0,3465.0
P0024,2025-12,4.0,3465.0,4.0,6.0,10.0,2320.0,2025,12,4,1,1,866.25,2.0,8.0,,
P0025,2024-01,4.0,1120.0,0.0,20.0,5.0,90.0,2024,1,1,1,1,280.0,2.0,4.0,12.0,4680.0
P0025,2024-02,12.0,4680.0,0.0,20.0,5.0,90.0,2024,2,1,1,1,390.0,2.0,5.0,3.0,1080.0
P0025,2024-03,3.0,1080.0,0.0,20.0,5.0,90.0,2024,3,1,1,1,360.0,1.0,7.0,11.0,4240.0
P0025,2024-04,11.0,4240.0,0.0,20.0,5.0,90.0,2024,4,2,1,1,385.45454545454544,1.0,7.0,10.0,3860.0
P0025,2024-05,10.0,3860.0,0.0,20.0,5.0,90.0,2024,5,2,1,1,386.0,1.0,7.0,14.0,4200.0
P0025,2024-06,14.0,4200.0,0.0,20.0,5.0,90.0,2024,6,2,1,1,300.0,0.0,6.0,1.0,280.0
P0025,2024-07,1.0,280.0,0.0,20.0,5.0,90.0,2024,7,3,1,1,280.0,0.0,0.0,3.0,1080.0
P0025,2024-08,3.0,1080.0,0.0,20.0,5.0,90.0,2024,8,3,1,1,360.0,0.0,2.0,4.0,1440.0
P0025,2024-09,4.0,1440.0,0.0,20.0,5.0,90.0,2024,9,3,1,1,360.0,0.0,5.0,8.0,3020.0
P0025,2024-10,8.0,3020.0,0.0,20.0,5.0,90.0,2024,10,4,1,1,377.5,2.0,3.0,4.0,1240.0
P0025,2024-11,4.0,1240.0,0.0,20.0,5.0,90.0,2024,11,4,1,1,310.0,2.0,1.0,7.0,2600.0
P0025,2024-12,7.0,2600.0,0.0,20.0,5.0,90.0,2024,12,4,1,1,371.42857142857144,2.0,8.0,11.0,3520.0
P0025,2025-01,11.0,3520.0,0.0,20.0,5.0,90.0,2025,1,1,1,1,320.0,2.0,4.0,2.0,800.0
P0025,2025-02,2.0,800.0,0.0,20.0,5.0,90.0,2025,2,1,1,1,400.0,2.0,5.0,16.0,5760.0
P0025,2025-03,16.0,5760.0,0.0,20.0,5.0,90.0,2025,3,1,1,1,360.0,1.0,7.0,12.0,4660.0
P0025,2025-04,12.0,4660.0,0.0,20.0,5.0,90.0,2025,4,2,1,1,388.3333333333333,1.0,7.0,9.0,3440.0
P0025,2025-05,9.0,3440.0,0.0,20.0,5.0,90.0,2025,5,2,1,1,382.22222222222223,1.0,7.0,8.0,2480.0
P0025,2025-06,8.0,2480.0,0.0,20.0,5.0,90.0,2025,6,2,1,1,310.0,0.0,6.0,4.0,1320.0
P0025,2025-07,4.0,1320.0,0.0,20.0,5.0,90.0,2025,7,3,1,1,330.0,0.0,0.0,17.0,6480.0
P0025,2025-08,17.0,6480.0,0.0,20.0,5.0,90.0,2025,8,3,1,1,381.1764705882353,0.0,2.0,2.0,720.0
P0025,2025-09,2.0,720.0,0.0,20.0,5.0,90.0,2025,9,3,1,1,360.0,0.0,5.0,5.0,1920.0
P0025,2025-10,5.0,1920.0,0.0,20.0,5.0,90.0,2025,10,4,1,1,384.0,2.0,3.0,6.0,1800.0
P0025,2025-11,6.0,1800.0,0.0,20.0,5.0,90.0,2025,11,4,1,1,300.0,2.0,1.0,3.0,1140.0
P0025,2025-12,3.0,1140.0,0.0,20.0,5.0,90.0,2025,12,4,1,1,380.0,2.0,8.0,,
P0026,2024-01,2.0,980.0,0.0,15.0,6.0,920.0,2024,1,1,1,1,490.0,2.0,4.0,2.0,1330.0
P0026,2024-02,2.0,1330.0,0.0,15.0,6.0,920.0,2024,2,1,1,1,665.0,2.0,5.0,9.0,5950.0
P0026,2024-03,9.0,5950.0,0.0,15.0,6.0,920.0,2024,3,1,1,1,661.1111111111111,1.0,7.0,15.0,9975.0
P0026,2024-04,15.0,9975.0,0.0,15.0,6.0,920.0,2024,4,2,1,1,665.0,1.0,7.0,10.0,6510.0
P0026,2024-05,10.0,6510.0,0.0,15.0,6.0,920.0,2024,5,2,1,1,651.0,1.0,7.0,7.0,3150.0
P0026,2024-06,7.0,3150.0,0.0,15.0,6.0,920.0,2024,6,2,1,1,450.0,0.0,6.0,8.0,4550.0
P0026,2024-07,8.0,4550.0,0.0,15.0,6.0,920.0,2024,7,3,1,1,568.75,0.0,0.0,2.0,1400.0
P0026,2024-08,2.0,1400.0,0.0,15.0,6.0,920.0,2024,8,3,1,1,700.0,0.0,2.0,6.0,4165.0
P0026,2024-09,6.0,4165.0,0.0,15.0,6.0,920.0,2024,9,3,1,1,694.1666666666666,0.0,5.0,3.0,2065.0
P0026,2024-10,3.0,2065.0,0.0,15.0,6.0,920.0,2024,10,4,1,1,688.3333333333334,2.0,3.0,6.0,3290.0
P0026,2024-11,6.0,3290.0,0.0,15.0,6.0,920.0,2024,11,4,1,1,548.3333333333334,2.0,1.0,7.0,4725.0
P0026,2024-12,7.0,4725.0,0.0,15.0,6.0,920.0,2024,12,4,1,1,675.0,2.0,8.0,1.0,420.0
P0026,2025-01,1.0,420.0,0.0,15.0,6.0,920.0,2025,1,1,1,1,420.0,2.0,4.0,6.0,4060.0
P0026,2025-02,6.0,4060.0,0.0,15.0,6.0,920.0,2025,2,1,1,1,676.6666666666666,2.0,5.0,12.0,8155.0
P0026,2025-03,12.0,8155.0,0.0,15.0,6.0,920.0,2025,3,1,1,1,679.5833333333334,1.0,7.0,13.0,8820.0
P0026,2025-04,13.0,8820.0,0.0,15.0,6.0,920.0,2025,4,2,1,1,678.4615384615385,1.0,7.0,5.0,3255.0
P0026,2025-05,5.0,3255.0,0.0,15.0,6.0,920.0,2025,5,2,1,1,651.0,1.0,7.0,14.0,7490.0
P0026,2025-06,14.0,7490.0,0.0,15.0,6.0,920.0,2025,6,2,1,1,535.0,0.0,6.0,6.0,3150.0
P0026,2025-07,6.0,3150.0,0.0,15.0,6.0,920.0,2025,7,3,1,1,525.0,0.0,0.0,6.0,3990.0
P0026,2025-08,6.0,3990.0,0.0,15.0,6.0,920.0,2025,8,3,1,1,665.0,0.0,2.0,8.0,5285.0
P0026,2025-09,8.0,5285.0,0.0,15.0,6.0,920.0,2025,9,3,1,1,660.625,0.0,5.0,11.0,7210.0
P0026,2025-10,11.0,7210.0,0.0,15.0,6.0,920.0,2025,10,4,1,1,655.4545454545455,2.0,3.0,7.0,3360.0
P0026,2025-11,7.0,3360.0,0.0,15.0,6.0,920.0,2025,11,4,1,1,480.0,2.0,1.0,7.0,4655.0
P0026,2025-12,7.0,4655.0,0.0,15.0,6.0,920.0,2025,12,4,1,1,665.0,2.0,8.0,,
P0027,2024-01,9.0,8160.0,0.0,15.0,6.0,640.0,2024,1,1,1,1,906.6666666666666,2.0,4.0,10.0,10800.0
P0027,2024-02,10.0,10800.0,0.0,15.0,6.0,640.0,2024,2,1,1,1,1080.0,2.0,5.0,4.0,4560.0
P0027,2024-03,4.0,4560.0,0.0,15.0,6.0,640.0,2024,3,1,1,1,1140.0,1.0,7.0,10.0,11340.0
P0027,2024-04,10.0,11340.0,0.0,15.0,6.0,640.0,2024,4,2,1,1,1134.0,1.0,7.0,12.0,13140.0
P0027,2024-05,12.0,13140.0,0.0,15.0,6.0,640.0,2024,5,2,1,1,1095.0,1.0,7.0,3.0,2520.0
P0027,2024-06,3.0,2520.0,0.0,15.0,6.0,640.0,2024,6,2,1,1,840.0,0.0,6.0,12.0,11160.0
P0027,2024-07,12.0,11160.0,0.0,15.0,6.0,640.0,2024,7,3,1,1,930.0,0.0,0.0,9.0,10500.0
P0027,2024-08,9.0,10500.0,0.0,15.0,6.0,640.0,2024,8,3,1,1,1166.6666666666667,0.0,2.0,3.0,3420.0
P0027,2024-09,3.0,3420.0,0.0,15.0,6.0,640.0,2024,9,3,1,1,1140.0,0.0,5.0,9.0,10440.0
P0027,2024-10,9.0,10440.0,0.0,15.0,6.0,640.0,2024,10,4,1,1,1160.0,2.0,3.0,15.0,14280.0
P0027,2024-11,15.0,14280.0,0.0,15.0,6.0,640.0,2024,11,4,1,1,952.0,2.0,1.0,4.0,4800.0
P0027,2024-12,4.0,4800.0,0.0,15.0,6.0,640.0,2024,12,4,1,1,1200.0,2.0,8.0,9.0,8640.0
P0027,2025-01,9.0,8640.0,0.0,15.0,6.0,640.0,2025,1,1,1,1,960.0,2.0,4.0,3.0,3240.0
P0027,2025-02,3.0,3240.0,0.0,15.0,6.0,640.0,2025,2,1,1,1,1080.0,2.0,5.0,3.0,3240.0
P0027,2025-03,3.0,3240.0,0.0,15.0,6.0,640.0,2025,3,1,1,1,1080.0,1.0,7.0,6.0,7200.0
P0027,2025-04,6.0,7200.0,0.0,15.0,6.0,640.0,2025,4,2,1,1,1200.0,1.0,7.0,7.0,7980.0
P0027,2025-05,7.0,7980.0,0.0,15.0,6.0,640.0,2025,5,2,1,1,1140.0,1.0,7.0,6.0,5280.0
P0027,2025-06,6.0,5280.0,0.0,15.0,6.0,640.0,2025,6,2,1,1,880.0,0.0,6.0,5.0,4680.0
P0027,2025-07,5.0,4680.0,0.0,15.0,6.0,640.0,2025,7,3,1,1,936.0,0.0,0.0,7.0,8100.0
P0027,2025-08,7.0,8100.0,0.0,15.0,6.0,640.0,2025,8,3,1,1,1157.142857142857,0.0,2.0,8.0,8940.0
P0027,2025-09,8.0,8940.0,0.0,15.0,6.0,640.0,2025,9,3,1,1,1117.5,0.0,5.0,8.0,9360.0
P0027,2025-10,8.0,9360.0,0.0,15.0,6.0,640.0,2025,10,4,1,1,1170.0,2.0,3.0,4.0,4080.0
P0027,2025-11,4.0,4080.0,0.0,15.0,6.0,640.0,2025,11,4,1,1,1020.0,2.0,1.0,4.0,4560.0
P0027,2025-12,4.0,4560.0,0.0,15.0,6.0,640.0,2025,12,4,1,1,1140.0,2.0,8.0,,
P0028,2024-01,1.0,450.0,1.0,12.0,1.0,530.0,2024,1,1,1,1,450.0,2.0,4.0,13.0,6175.0
P0028,2024-02,13.0,6175.0,1.0,12.0,1.0,530.0,2024,2,1,1,1,475.0,2.0,5.0,1.0,450.0
P0028,2024-03,1.0,450.0,1.0,12.0,1.0,530.0,2024,3,1,1,1,450.0,1.0,7.0,9.0,4300.0
P0028,2024-04,9.0,4300.0,1.0,12.0,1.0,530.0,2024,4,2,1,1,477.77777777777777,1.0,7.0,2.0,950.0
P0028,2024-05,2.0,950.0,1.0,12.0,1.0,530.0,2024,5,2,1,1,475.0,1.0,7.0,12.0,4250.0
P0028,2024-06,12.0,4250.0,1.0,12.0,1.0,530.0,2024,6,2,1,1,354.1666666666667,0.0,6.0,6.0,2500.0
P0028,2024-07,6.0,2500.0,1.0,12.0,1.0,530.0,2024,7,3,1,1,416.6666666666667,0.0,0.0,6.0,2850.0
P0028,2024-08,6.0,2850.0,1.0,12.0,1.0,530.0,2024,8,3,1,1,475.0,0.0,2.0,5.0,2300.0
P0028,2024-09,5.0,2300.0,1.0,12.0,1.0,530.0,2024,9,3,1,1,460.0,0.0,5.0,8.0,3850.0
P0028,2024-10,8.0,3850.0,1.0,12.0,1.0,530.0,2024,10,4,1,1,481.25,2.0,3.0,14.0,5350.0
P0028,2024-11,14.0,5350.0,1.0,12.0,1.0,530.0,2024,11,4,1,1,382.14285714285717,2.0,1.0,9.0,4400.0
P0028,2024-12,9.0,4400.0,1.0,12.0,1.0,530.0,2024,12,4,1,1,488.8888888888889,2.0,8.0,1.0,400.0
P0028,2025-01,1.0,400.0,1.0,12.0,1.0,530.0,2025,1,1,1,1,400.0,2.0,4.0,4.0,2000.0
P0028,2025-02,4.0,2000.0,1.0,12.0,1.0,530.0,2025,2,1,1,1,500.0,2.0,5.0,7.0,3425.0
P0028,2025-03,7.0,3425.0,1.0,12.0,1.0,530.0,2025,3,1,1,1,489.2857142857143,1.0,7.0,3.0,1350.0
P0028,2025-04,3.0,1350.0,1.0,12.0,1.0,530.0,2025,4,2,1,1,450.0,1.0,7.0,17.0,8325.0
P0028,2025-05,17.0,8325.0,1.0,12.0,1.0,530.0,2025,5,2,1,1,489.70588235294116,1.0,7.0,3.0,1000.0
P0028,2025-06,3.0,1000.0,1.0,12.0,1.0,530.0,2025,6,2,1,1,333.3333333333333,0.0,6.0,10.0,3400.0
P0028,2025-07,10.0,3400.0,1.0,12.0,1.0,530.0,2025,7,3,1,1,340.0,0.0,0.0,7.0,3225.0
P0028,2025-08,7.0,3225.0,1.0,12.0,1.0,530.0,2025,8,3,1,1,460.7142857142857,0.0,2.0,17.0,7900.0
P0028,2025-09,17.0,7900.0,1.0,12.0,1.0,530.0,2025,9,3,1,1,464.70588235294116,0.0,5.0,20.0,9550.0
P0028,2025-10,20.0,9550.0,1.0,12.0,1.0,530.0,2025,10,4,1,1,477.5,2.0,3.0,7.0,2450.0
P0028,2025-11,7.0,2450.0,1.0,12.0,1.0,530.0,2025,11,4,1,1,350.0,2.0,1.0,6.0,2900.0
P0028,2025-12,6.0,2900.0,1.0,12.0,1.0,530.0,2025,12,4,1,1,483.3333333333333,2.0,8.0,,
P0029,2024-01,6.0,5400.0,3.0,23.0,9.0,2040.0,2024,1,1,1,1,900.0,2.0,4.0,4.0,4320.0
P0029,2024-02,4.0,4320.0,3.0,23.0,9.0,2040.0,2024,2,1,1,1,1080.0,2.0,5.0,12.0,13620.0
P0029,2024-03,12.0,13620.0,3.0,23.0,9.0,2040.0,2024,3,1,1,1,1135.0,1.0,7.0,11.0,12660.0
P0029,2024-04,11.0,12660.0,3.0,23.0,9.0,2040.0,2024,4,2,1,1,1150.909090909091,1.0,7.0,5.0,5700.0
P0029,2024-05,5.0,5700.0,3.0,23.0,9.0,2040.0,2024,5,2,1,1,1140.0,1.0,7.0,15.0,14160.0
P0029,2024-06,15.0,14160.0,3.0,23.0,9.0,2040.0,2024,6,2,1,1,944.0,0.0,6.0,10.0,8400.0
P0029,2024-07,10.0,8400.0,3.0,23.0,9.0,2040.0,2024,7,3,1,1,840.0,0.0,0.0,7.0,8040.0
P0029,2024-08,7.0,8040.0,3.0,23.0,9.0,2040.0,2024,8,3,1,1,1148.5714285714287,0.0,2.0,8.0,9420.0
P0029,2024-09,8.0,9420.0,3.0,23.0,9.0,2040.0,2024,9,3,1,1,1177.5,0.0,5.0,6.0,6480.0
P0029,2024-10,6.0,6480.0,3.0,23.0,9.0,2040.0,2024,10,4,1,1,1080.0,2.0,3.0,8.0,6840.0
P0029,2024-11,8.0,6840.0,3.0,23.0,9.0,2040.0,2024,11,4,1,1,855.0,2.0,1.0,3.0,3600.0
P0029,2024-12,3.0,3600.0,3.0,23.0,9.0,2040.0,2024,12,4,1,1,1200.0,2.0,8.0,2.0,2160.0
P0029,2025-01,2.0,2160.0,3.0,23.0,9.0,2040.0,2025,1,1,1,1,1080.0,2.0,4.0,6.0,7020.0
P0029,2025-02,6.0,7020.0,3.0,23.0,9.0,2040.0,2025,2,1,1,1,1170.0,2.0,5.0,5.0,5580.0
P0029,2025-03,5.0,5580.0,3.0,23.0,9.0,2040.0,2025,3,1,1,1,1116.0,1.0,7.0,3.0,3360.0
P0029,2025-04,3.0,3360.0,3.0,23.0,9.0,2040.0,2025,4,2,1,1,1120.0,1.0,7.0,12.0,13380.0
P0029,2025-05,12.0,13380.0,3.0,23.0,9.0,2040.0,2025,5,2,1,1,1115.0,1.0,7.0,4.0,3840.0
P0029,2025-06,4.0,3840.0,3.0,23.0,9.0,2040.0,2025,6,2,1,1,960.0,0.0,6.0,9.0,7680.0
P0029,2025-07,9.0,7680.0,3.0,23.0,9.0,2040.0,2025,7,3,1,1,853.3333333333334,0.0,0.0,5.0,5520.0
P0029,2025-08,5.0,5520.0,3.0,23.0,9.0,2040.0,2025,8,3,1,1,1104.0,0.0,2.0,5.0,5520.0
P0029,2025-09,5.0,5520.0,3.0,23.0,9.0,2040.0,2025,9,3,1,1,1104.0,0.0,5.0,11.0,12540.0
P0029,2025-10,11.0,12540.0,3.0,23.0,9.0,2040.0,2025,10,4,1,1,1140.0,2.0,3.0,9.0,7920.0
P0029,2025-11,9.0,7920.0,3.0,23.0,9.0,2040.0,2025,11,4,1,1,880.0,2.0,1.0,7.0,7920.0
P0029,2025-12,7.0,7920.0,3.0,23.0,9.0,2040.0,2025,12,4,1,1,1131.4285714285713,2.0,8.0,,
P0030,2024-01,6.0,1960.0,4.0,9.0,1.0,1590.0,2024,1,1,1,1,326.6666666666667,2.0,4.0,9.0,3400.0
P0030,2024-02,9.0,3400.0,4.0,9.0,1.0,1590.0,2024,2,1,1,1,377.77777777777777,2.0,5.0,7.0,2720.0
P0030,2024-03,7.0,2720.0,4.0,9.0,1.0,1590.0,2024,3,1,1,1,388.57142857142856,1.0,7.0,5.0,2000.0
P0030,2024-04,5.0,2000.0,4.0,9.0,1.0,1590.0,2024,4,2,1,1,400.0,1.0,7.0,4.0,1520.0
P0030,2024-05,4.0,1520.0,4.0,9.0,1.0,1590.0,2024,5,2,1,1,380.0,1.0,7.0,7.0,2200.0
P0030,2024-06,7.0,2200.0,4.0,9.0,1.0,1590.0,2024,6,2,1,1,314.2857142857143,0.0,6.0,3.0,1000.0
P0030,2024-07,3.0,1000.0,4.0,9.0,1.0,1590.0,2024,7,3,1,1,333.3333333333333,0.0,0.0,6.0,2200.0
P0030,2024-08,6.0,2200.0,4.0,9.0,1.0,1590.0,2024,8,3,1,1,366.6666666666667,0.0,2.0,8.0,3080.0
P0030,2024-09,8.0,3080.0,4.0,9.0,1.0,1590.0,2024,9,3,1,1,385.0,0.0,5.0,10.0,3960.0
P0030,2024-10,10.0,3960.0,4.0,9.0,1.0,1590.0,2024,10,4,1,1,396.0,2.0,3.0,8.0,2600.0
P0030,2024-11,8.0,2600.0,4.0,9.0,1.0,1590.0,2024,11,4,1,1,325.0,2.0,1.0,10.0,3840.0
P0030,2024-12,10.0,3840.0,4.0,9.0,1.0,1590.0,2024,12,4,1,1,384.0,2.0,8.0,15.0,4520.0
P0030,2025-01,15.0,4520.0,4.0,9.0,1.0,1590.0,2025,1,1,1,1,301.3333333333333,2.0,4.0,3.0,1200.0
P0030,2025-02,3.0,1200.0,4.0,9.0,1.0,1590.0,2025,2,1,1,1,400.0,2.0,5.0,7.0,2620.0
P0030,2025-03,7.0,2620.0,4.0,9.0,1.0,1590.0,2025,3,1,1,1,374.2857142857143,1.0,7.0,6.0,2240.0
P0030,2025-04,6.0,2240.0,4.0,9.0,1.0,1590.0,2025,4,2,1,1,373.3333333333333,1.0,7.0,8.0,3080.0
P0030,2025-05,8.0,3080.0,4.0,9.0,1.0,1590.0,2025,5,2,1,1,385.0,1.0,7.0,6.0,1680.0
P0030,2025-06,6.0,1680.0,4.0,9.0,1.0,1590.0,2025,6,2,1,1,280.0,0.0,6.0,10.0,2920.0
P0030,2025-07,10.0,2920.0,4.0,9.0,1.0,1590.0,2025,7,3,1,1,292.0,0.0,0.0,13.0,4840.0
P0030,2025-08,13.0,4840.0,4.0,9.0,1.0,1590.0,2025,8,3,1,1,372.3076923076923,0.0,2.0,6.0,2260.0
P0030,2025-09,6.0,2260.0,4.0,9.0,1.0,1590.0,2025,9,3,1,1,376.6666666666667,0.0,5.0,12.0,4680.0
P0030,2025-10,12.0,4680.0,4.0,9.0,1.0,1590.0,2025,10,4,1,1,390.0,2.0,3.0,14.0,4240.0
P0030,2025-11,14.0,4240.0,4.0,9.0,1.0,1590.0,2025,11,4,1,1,302.85714285714283,2.0,1.0,11.0,4300.0
P0030,2025-12,11.0,4300.0,4.0,9.0,1.0,1590.0,2025,12,4,1,1,390.90909090909093,2.0,8.0,,
P0031,2024-01,6.0,3080.0,4.0,14.0,1.0,24730.0,2024,1,1,1,1,513.3333333333334,2.0,4.0,6.0,4025.0
P0031,2024-02,6.0,4025.0,4.0,14.0,1.0,24730.0,2024,2,1,1,1,670.8333333333334,2.0,5.0,6.0,3885.0
P0031,2024-03,6.0,3885.0,4.0,14.0,1.0,24730.0,2024,3,1,1,1,647.5,1.0,7.0,4.0,2520.0
P0031,2024-04,4.0,2520.0,4.0,14.0,1.0,24730.0,2024,4,2,1,1,630.0,1.0,7.0,5.0,3500.0
P0031,2024-05,5.0,3500.0,4.0,14.0,1.0,24730.0,2024,5,2,1,1,700.0,1.0,7.0,4.0,1890.0
P0031,2024-06,4.0,1890.0,4.0,14.0,1.0,24730.0,2024,6,2,1,1,472.5,0.0,6.0,13.0,7560.0
P0031,2024-07,13.0,7560.0,4.0,14.0,1.0,24730.0,2024,7,3,1,1,581.5384615384615,0.0,0.0,11.0,7385.0
P0031,2024-08,11.0,7385.0,4.0,14.0,1.0,24730.0,2024,8,3,1,1,671.3636363636364,0.0,2.0,9.0,5950.0
P0031,2024-09,9.0,5950.0,4.0,14.0,1.0,24730.0,2024,9,3,1,1,661.1111111111111,0.0,5.0,16.0,10640.0
P0031,2024-10,16.0,10640.0,4.0,14.0,1.0,24730.0,2024,10,4,1,1,665.0,2.0,3.0,9.0,4480.0
P0031,2024-11,9.0,4480.0,4.0,14.0,1.0,24730.0,2024,11,4,1,1,497.77777777777777,2.0,1.0,8.0,5250.0
P0031,2024-12,8.0,5250.0,4.0,14.0,1.0,24730.0,2024,12,4,1,1,656.25,2.0,8.0,7.0,3570.0
P0031,2025-01,7.0,3570.0,4.0,14.0,1.0,24730.0,2025,1,1,1,1,510.0,2.0,4.0,11.0,7280.0
P0031,2025-02,11.0,7280.0,4.0,14.0,1.0,24730.0,2025,2,1,1,1,661.8181818181819,2.0,5.0,9.0,5880.0
P0031,2025-03,9.0,5880.0,4.0,14.0,1.0,24730.0,2025,3,1,1,1,653.3333333333334,1.0,7.0,9.0,5880.0
P0031,2025-04,9.0,5880.0,4.0,14.0,1.0,24730.0,2025,4,2,1,1,653.3333333333334,1.0,7.0,10.0,6615.0
P0031,2025-05,10.0,6615.0,4.0,14.0,1.0,24730.0,2025,5,2,1,1,661.5,1.0,7.0,2.0,1260.0
P0031,2025-06,2.0,1260.0,4.0,14.0,1.0,24730.0,2025,6,2,1,1,630.0,0.0,6.0,7.0,3500.0
P0031,2025-07,7.0,3500.0,4.0,14.0,1.0,24730.0,2025,7,3,1,1,500.0,0.0,0.0,6.0,3955.0
P0031,2025-08,6.0,3955.0,4.0,14.0,1.0,24730.0,2025,8,3,1,1,659.1666666666666,0.0,2.0,10.0,6440.0
P0031,2025-09,10.0,6440.0,4.0,14.0,1.0,24730.0,2025,9,3,1,1,644.0,0.0,5.0,3.0,2065.0
P0031,2025-10,3.0,2065.0,4.0,14.0,1.0,24730.0,2025,10,4,1,1,688.3333333333334,2.0,3.0,1.0,490.0
P0031,2025-11,1.0,490.0,4.0,14.0,1.0,24730.0,2025,11,4,1,1,490.0,2.0,1.0,14.0,9135.0
P0031,2025-12,14.0,9135.0,4.0,14.0,1.0,24730.0,2025,12,4,1,1,652.5,2.0,8.0,,
P0032,2024-01,5.0,2100.0,4.0,16.0,3.0,7950.0,2024,1,1,1,1,420.0,2.0,4.0,11.0,7350.0
P0032,2024-02,11.0,7350.0,4.0,16.0,3.0,7950.0,2024,2,1,1,1,668.1818181818181,2.0,5.0,8.0,5285.0
P0032,2024-03,8.0,5285.0,4.0,16.0,3.0,7950.0,2024,3,1,1,1,660.625,1.0,7.0,4.0,2660.0
P0032,2024-04,4.0,2660.0,4.0,16.0,3.0,7950.0,2024,4,2,1,1,665.0,1.0,7.0,8.0,5495.0
P0032,2024-05,8.0,5495.0,4.0,16.0,3.0,7950.0,2024,5,2,1,1,686.875,1.0,7.0,7.0,3290.0
P0032,2024-06,7.0,3290.0,4.0,16.0,3.0,7950.0,2024,6,2,1,1,470.0,0.0,6.0,6.0,3290.0
P0032,2024-07,6.0,3290.0,4.0,16.0,3.0,7950.0,2024,7,3,1,1,548.3333333333334,0.0,0.0,7.0,4760.0
P0032,2024-08,7.0,4760.0,4.0,16.0,3.0,7950.0,2024,8,3,1,1,680.0,0.0,2.0,13.0,8610.0
P0032,2024-09,13.0,8610.0,4.0,16.0,3.0,7950.0,2024,9,3,1,1,662.3076923076923,0.0,5.0,6.0,3990.0
P0032,2024-10,6.0,3990.0,4.0,16.0,3.0,7950.0,2024,10,4,1,1,665.0,2.0,3.0,8.0,4200.0
P0032,2024-11,8.0,4200.0,4.0,16.0,3.0,7950.0,2024,11,4,1,1,525.0,2.0,1.0,7.0,4620.0
P0032,2024-12,7.0,4620.0,4.0,16.0,3.0,7950.0,2024,12,4,1,1,660.0,2.0,8.0,8.0,4620.0
P0032,2025-01,8.0,4620.0,4.0,16.0,3.0,7950.0,2025,1,1,1,1,577.5,2.0,4.0,12.0,7875.0
P0032,2025-02,12.0,7875.0,4.0,16.0,3.0,7950.0,2025,2,1,1,1,656.25,2.0,5.0,8.0,5425.0
P0032,2025-03,8.0,5425.0,4.0,16.0,3.0,7950.0,2025,3,1,1,1,678.125,1.0,7.0,11.0,7280.0
P0032,2025-04,11.0,7280.0,4.0,16.0,3.0,7950.0,2025,4,2,1,1,661.8181818181819,1.0,7.0,10.0,6720.0
P0032,2025-05,10.0,6720.0,4.0,16.0,3.0,7950.0,2025,5,2,1,1,672.0,1.0,7.0,8.0,3990.0
P0032,2025-06,8.0,3990.0,4.0,16.0,3.0,7950.0,2025,6,2,1,1,498.75,0.0,6.0,16.0,8120.0
P0032,2025-07,16.0,8120.0,4.0,16.0,3.0,7950.0,2025,7,3,1,1,507.5,0.0,0.0,17.0,11410.0
P0032,2025-08,17.0,11410.0,4.0,16.0,3.0,7950.0,2025,8,3,1,1,671.1764705882352,0.0,2.0,4.0,2730.0
P0032,2025-09,4.0,2730.0,4.0,16.0,3.0,7950.0,2025,9,3,1,1,682.5,0.0,5.0,5.0,3360.0
P0032,2025-10,5.0,3360.0,4.0,16.0,3.0,7950.0,2025,10,4,1,1,672.0,2.0,3.0,8.0,4620.0
P0032,2025-11,8.0,4620.0,4.0,16.0,3.0,7950.0,2025,11,4,1,1,577.5,2.0,1.0,16.0,10710.0
P0032,2025-12,16.0,10710.0,4.0,16.0,3.0,7950.0,2025,12,4,1,1,669.375,2.0,8.0,,
P0033,2024-01,18.0,1920.0,3.0,21.0,6.0,270.0,2024,1,1,1,1,106.66666666666667,2.0,4.0,19.0,2760.0
P0033,2024-02,19.0,2760.0,3.0,21.0,6.0,270.0,2024,2,1,1,1,145.26315789473685,2.0,5.0,6.0,855.0
P0033,2024-03,6.0,855.0,3.0,21.0,6.0,270.0,2024,3,1,1,1,142.5,1.0,7.0,24.0,3367.5
